Survey ID,Age,Gender,Ethnicity,Education Completed,Marital Status,Household Size,Spouse,Children,Parent,Religion,Full Time Employment,Part Time Employment,Employment Type,Student,Retired,Occupation,Income,Achieving Ends Meet,US Born,Duration of Residency,Citizenship Class,English Speaking,Familiarity with America,Familiarity with Ethnic Origin,Present Health,Present Mental Health,Health Insurance,Status of Ownership,Personal Car,Satisfaction with Life,Quality of Life
80254,42,Female,Vietnamese,16,Married,5,Living with spouse,Living with children,Living with parents,Catholic,Employed full time,0,Full Time,0,0,Semi-skilled,"$70,000 and over",0,No,18,No,Not well,High,Very high,Excellent,Excellent,Yes,Own,Yes,Pretty much,8
80463,18,Female,Vietnamese,13,Single,3,0,0,Living with parents,Catholic,0,0,None,Student,0,Professional,"$70,000 and over",0,Yes,18,Yes,Very well,Very high,Low,Very Good,Good,Yes,Own,Yes,,6
80215,60,Male,Vietnamese,12,Living with a partner,,0,Living with children,0,Buddhist,0,Employed part time,Part Time,0,0,Semi-skilled,"$20,000 - $29,999",,No,18,Yes,Not well,Low,Very high,Very Good,Very Good,Yes,Own,Yes,Pretty much,10
10591,18,Male,Vietnamese,12,Single,6,0,0,Living with parents,Catholic,0,0,None,0,0,None,"$40,000 - $49,999",0,Yes,18,No,Very well,Very high,Low,Poor,Excellent,Yes,Own,No,Pretty much,6
10555,20,Male,Vietnamese,15,Single,5,0,0,Living with parents,Catholic,0,0,None,Student,0,None,"$50,000 - $59,999",0,Yes,20,No,Very well,High,High,Excellent,Excellent,0,Own,Yes,,8
80407,65,Female,Vietnamese,12,Living with a partner,3,Living with spouse,Living with children,0,Buddhist,Employed full time,0,Full Time,0,0,Semi-skilled,"$20,000 - $29,999",0,No,22,Yes,Not well,Low,High,Good,Good,Yes,Own,Yes,Pretty much,7
80424,19,Male,Vietnamese,14,Single,4,0,0,Living with parents,Catholic,0,0,None,Student,0,Business owner,"$60,000 - $69,999",0,No,19,No,Not well,Low,High,Good,Very Good,0,Rent,No,,5
80167,31,Female,Vietnamese,12,Married,3,Living with spouse,Living with children,0,Protestant,0,0,None,0,0,Other,"$10,000 - $19,999",1,No,19,Yes,Well,Very high,Very high,Excellent,Excellent,Yes,Rent,Yes,,10
40119,39,Male,Vietnamese,16,Married,3,Living with spouse,Living with children,0,Buddhist,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,20,Yes,Well,High,High,Good,Good,Yes,Own,Yes,Very much,8
80214,47,Male,Vietnamese,12,Married,3,Living with spouse,Living with children,0,Buddhist,Employed full time,0,Full Time,0,0,Semi-skilled,"$30,000 - $39,999",0,No,23,Yes,Not well,Low,High,Good,Very Good,Yes,Own,Yes,Pretty much,8
80332,55,Female,Vietnamese,16,Married,2,Living with spouse,0,0,Buddhist,0,0,None,0,Retired,None,"$70,000 and over",0,No,35,No,Very well,High,High,Very Good,Very Good,Yes,Own,Yes,Very much,9
80001,68,Female,Vietnamese,12,Single,3,0,Living with children,0,None,0,0,None,0,Retired,None,"$0 - $9,999",0,No,23,No,Not well,Low,High,Good,Good,Yes,Own,Yes,Pretty much,6
80252,65,Male,Vietnamese,15,Married,4,Living with spouse,0,0,Buddhist,0,0,None,0,Retired,None,"$40,000 - $49,999",0,No,35,Yes,Very well,Very high,Very high,Very Good,Very Good,Yes,Own,Yes,Very much,9
10040040,20,Female,Vietnamese,14,Single,3,0,0,Living with parents,Buddhist,0,0,None,Student,0,None,"$50,000 - $59,999",1,Yes,20,No,Very well,Very high,Very low,Good,Poor,Yes,Own,Yes,Pretty much,3
80281,64,Male,Vietnamese,13,Married,4,Living with spouse,Living with children,0,Catholic,0,0,None,0,0,Business owner,"$60,000 - $69,999",,No,30,No,Well,High,Very high,Good,Good,Yes,Own,Yes,Pretty much,7
80216,32,Male,Vietnamese,16,Married,4,Living with spouse,Living with children,0,Buddhist,Employed full time,0,Full Time,0,0,Professional,"$40,000 - $49,999",0,No,20,No,Well,High,High,Very Good,Very Good,Yes,Own,Yes,Very much,5
80343,65,Female,Vietnamese,12,Married,2,Living with spouse,0,0,Protestant,0,0,None,0,Retired,None,"$10,000 - $19,999",0,No,22,Yes,Not well,High,Very high,Good,Good,Yes,Own,Yes,Pretty much,6
10318,46,Female,Vietnamese,17,Married,4,Living with spouse,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,35,Yes,Well,High,High,Very Good,Good,Yes,Own,Yes,Pretty much,8
80454,50,Male,Vietnamese,6,Married,3,Living with spouse,0,0,None,0,0,None,0,0,Skilled trades,"$50,000 - $59,999",0,No,25,No,Well,High,Very high,Excellent,Excellent,0,Own,Yes,,10
80334,53,Male,Vietnamese,17,Married,4,Living with spouse,Living with children,0,Protestant,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,30,Yes,Well,High,High,Good,Very Good,Yes,Own,Yes,Very much,8
80096,72,Female,Vietnamese,12,Married,5,Living with spouse,0,0,Buddhist,0,0,None,0,Retired,Semi-skilled,"$20,000 - $29,999",0,No,20,Yes,Not well,High,Very high,Very Good,Very Good,Yes,Own,Yes,Pretty much,10
80350,64,Female,Vietnamese,12,Living with a partner,3,Living with spouse,Living with children,0,Protestant,Employed full time,0,Full Time,0,0,"Clerical, office, sales","$30,000 - $39,999",,No,23,No,Not well,High,High,Good,Good,Yes,Own,Yes,Pretty much,6
80160,57,Female,Vietnamese,12,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,Full Time,0,0,Semi-skilled,"$30,000 - $39,999",0,No,36,No,Not well,High,High,Good,Good,Yes,Own,Yes,Very much,9
80164,36,Male,Vietnamese,13,Married,7,0,Living with children,Living with parents,Other,Employed full time,0,Full Time,0,0,"Manager, executive, or official","$50,000 - $59,999",0,No,25,No,Well,High,High,Excellent,Excellent,Yes,Own,Yes,,7
10177,50,Female,Vietnamese,16,Married,5,Living with spouse,Living with children,Living with parents,Catholic,0,Employed part time,Part Time,0,0,Professional,"$70,000 and over",0,No,30,No,Very well,High,High,Excellent,Very Good,Yes,Own,Yes,Pretty much,8
10561,22,Female,Vietnamese,15,Single,6,0,0,Living with parents,Catholic,0,0,None,Student,0,None,"$70,000 and over",0,Yes,22,No,Very well,Very high,High,Very Good,Very Good,Yes,Own,Yes,Very much,9
80150,65,Female,Vietnamese,,Living with a partner,2,Living with spouse,0,0,Protestant,0,0,None,0,Retired,None,"$10,000 - $19,999",1,No,23,Yes,Not well,Low,Very high,,Good,0,Own,Yes,,5
80156,66,,Vietnamese,12,Married,7,Living with spouse,Living with children,0,Protestant,0,0,None,0,Retired,Semi-skilled,"$10,000 - $19,999",,No,20,Yes,Not well,High,Very high,Fair,Fair,Yes,Rent,Yes,Pretty much,8
80152,48,Female,Vietnamese,12,Married,5,Living with spouse,Living with children,Living with parents,Protestant,Employed full time,0,Full Time,0,0,Semi-skilled,"$40,000 - $49,999",0,No,20,No,Not well,High,High,Very Good,Very Good,Yes,Own,Yes,Very much,10
80481,35,Male,Vietnamese,10,Married,,0,Living with children,Living with parents,Catholic,0,0,None,0,0,Skilled trades,"$40,000 - $49,999",0,No,20,No,Well,High,Very high,Very Good,Very Good,Yes,Own,Yes,,10
80396,60,Female,Vietnamese,13,Married,4,Living with spouse,Living with children,0,Protestant,Employed full time,0,Full Time,0,0,Service worker,"$30,000 - $39,999",0,No,30,No,Not well,High,High,Very Good,Very Good,Yes,Own,Yes,Very much,9
80425,45,Female,Vietnamese,12,,5,0,Living with children,0,Catholic,0,0,None,0,0,None,"$70,000 and over",0,No,20,Yes,Not well,High,Very high,Very Good,Very Good,Yes,Own,Yes,Pretty much,8
80482,54,Male,Vietnamese,14,Married,6,0,Living with children,Living with parents,Catholic,Employed full time,0,Full Time,0,0,Semi-skilled,"$30,000 - $39,999",0,No,30,No,Not well,High,High,Very Good,Very Good,Yes,Own,Yes,Pretty much,9
80052,40,Female,Vietnamese,15,Married,3,Living with spouse,0,0,Catholic,0,Employed part time,Part Time,0,0,"Clerical, office, sales","$10,000 - $19,999",,No,20,No,Very well,,High,Very Good,Excellent,Yes,Own,Yes,Very much,9
80415,53,Male,Vietnamese,6,Married,2,Living with spouse,0,0,Catholic,0,0,None,0,0,None,"$20,000 - $29,999",,No,35,No,Not well,High,High,Very Good,Very Good,Yes,Own,Yes,,5
80304,50,Female,Vietnamese,12,Living with a partner,5,Living with spouse,Living with children,0,,0,0,None,0,0,Business owner,"$40,000 - $49,999",0,No,35,Yes,Well,Very high,Very high,Excellent,Excellent,Yes,Own,Yes,Pretty much,8
80478,60,Male,Vietnamese,16,Married,4,0,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Skilled trades,"$40,000 - $49,999",0,No,23,Yes,Well,High,High,Very Good,Very Good,Yes,Own,Yes,Very much,7
80244,37,Male,Vietnamese,16,Married,4,Living with spouse,Living with children,0,None,Employed full time,0,Full Time,0,0,Professional,"$60,000 - $69,999",0,No,22,Yes,Well,Very high,Very high,Excellent,Very Good,Yes,Own,Yes,Pretty much,9
80226,56,Female,Vietnamese,14,Married,6,Living with spouse,0,0,Buddhist,0,0,None,0,0,None,"$30,000 - $39,999",0,No,0.5,No,Not well,Very low,Very high,Good,Very Good,Yes,Own,No,Pretty much,7
10066,21,Female,Vietnamese,15,Single,3,0,0,Living with parents,Catholic,0,0,None,Student,0,None,"$0 - $9,999",0,Yes,21,No,Very well,Very high,Low,Excellent,Excellent,Yes,Own,Yes,Very much,9
10593,21,Female,Vietnamese,15,Single,5,Living with spouse,0,Living with parents,Catholic,0,Employed part time,Part Time,Student,0,Service worker,"$60,000 - $69,999",0,Yes,21,Yes,Very well,Very high,Very high,Excellent,Excellent,Yes,Own,Yes,,10
80445,51,Male,Vietnamese,13,Married,5,0,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Skilled trades,"$70,000 and over",0,No,30,No,Very well,High,High,Very Good,Excellent,Yes,Own,Yes,,9
1012001,22,Female,Vietnamese,13,Single,2,0,0,Living with parents,Other,0,Employed part time,Part Time,0,0,Service worker,"$10,000 - $19,999",0,Yes,22,No,Very well,Low,Low,Very Good,Fair,Yes,Rent,Yes,Very much,7
80365,76,Male,Vietnamese,14,Living with a partner,6,Living with spouse,Living with children,Living with parents,Protestant,0,0,None,0,Retired,None,"$0 - $9,999",0,No,22,No,Well,High,High,Good,Very Good,Yes,Own,Yes,Very much,10
10289,58,Male,Vietnamese,16,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,Full Time,0,0,Professional,"$40,000 - $49,999",1,Yes,22,No,,Very high,Very high,Excellent,Excellent,Yes,Own,Yes,,5
10631,46,Male,Vietnamese,16,Single,3,0,Living with children,0,None,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,40,No,Very well,Very high,Low,Very Good,Very Good,Yes,Own,Yes,Pretty much,8
80149,51,Female,Vietnamese,16,Married,3,Living with spouse,0,0,Buddhist,0,0,None,0,0,None,"$70,000 and over",0,No,22,No,Not well,Low,High,Good,Good,Yes,Own,Yes,Pretty much,6
80048,56,Female,Vietnamese,14,Married,3,Living with spouse,Living with children,0,Buddhist,0,Employed part time,Part Time,0,0,"Clerical, office, sales","$60,000 - $69,999",0,No,22,Yes,Not well,High,High,Very Good,Very Good,Yes,Own,Yes,Pretty much,7
80047,59,Male,Vietnamese,16,Living with a partner,3,Living with spouse,Living with children,0,Buddhist,0,0,None,0,0,Service worker,"$50,000 - $59,999",,No,40,No,Well,High,High,Good,Good,Yes,Own,Yes,Pretty much,8
10188,32,Male,Vietnamese,16,Single,3,0,0,Living with parents,Buddhist,Employed full time,0,Full Time,0,0,"Manager, executive, or official","$50,000 - $59,999",0,No,22,No,Very well,High,High,Excellent,Excellent,Yes,Own,Yes,,7
80178,63,Male,Vietnamese,10,Living with a partner,2,Living with spouse,0,0,Buddhist,Employed full time,0,Full Time,0,0,"Clerical, office, sales","$40,000 - $49,999",0,No,40,No,Very well,Very high,Very high,Excellent,Very Good,Yes,Own,Yes,Very much,10
80177,61,Female,Vietnamese,12,Married,4,0,Living with children,0,Buddhist,Employed full time,0,Full Time,0,0,Skilled trades,"$40,000 - $49,999",0,No,40,No,Well,High,High,Excellent,Excellent,Yes,Own,Yes,Pretty much,9
80059,65,Male,Vietnamese,12,Married,3,Living with spouse,0,0,Buddhist,Employed full time,0,Full Time,0,0,Service worker,"$50,000 - $59,999",,No,34,No,Not well,High,High,Very Good,Very Good,Yes,Own,Yes,Pretty much,9
8043001,63,Female,Vietnamese,12,Single,1,0,0,0,Buddhist,Employed full time,0,Full Time,0,0,Professional,"$40,000 - $49,999",0,No,22,Yes,Not well,High,Very high,Excellent,Good,Yes,Own,Yes,Very much,6
40170,44,Female,Vietnamese,17,Married,4,Living with spouse,Living with children,0,Buddhist,Employed full time,0,Full Time,0,0,Other,"$70,000 and over",0,No,22,Yes,Well,High,Low,Good,Good,Yes,Own,Yes,Pretty much,10
80460,44,Male,Vietnamese,16,Married,4,Living with spouse,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,22,Yes,Very well,Very high,High,Excellent,Excellent,Yes,Own,Yes,Very much,10
10010937,41,Male,Vietnamese,16,Single,3,0,0,Living with parents,Catholic,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",1,No,25,No,Very well,Very high,Very high,Excellent,Excellent,Yes,Own,Yes,Very much,10
80003,59,Female,Vietnamese,12,Married,2,Living with spouse,0,0,Catholic,0,0,None,0,0,None,"$50,000 - $59,999",1,No,23,Yes,Well,Very high,High,Good,Good,Yes,Own,Yes,Pretty much,7
80466,62,Male,Vietnamese,11,Living with a partner,2,Living with spouse,0,0,Other,Employed full time,0,Full Time,0,0,Service worker,"$30,000 - $39,999",0,No,23,No,Not well,High,Very high,Very Good,,,Own,Yes,,8
11000,23,Male,Vietnamese,12,Married,4,0,0,Living with parents,Buddhist,Employed full time,0,Full Time,0,0,"Clerical, office, sales","$20,000 - $29,999",0,Yes,23,Yes,Very well,Very high,High,Good,Excellent,Yes,Rent,Yes,Pretty much,8
80083,55,Female,Vietnamese,16,Married,3,Living with spouse,Living with children,0,Buddhist,Employed full time,0,Full Time,0,0,Semi-skilled,"$20,000 - $29,999",0,No,23,Yes,Not well,Low,High,Very Good,Good,Yes,Own,Yes,Pretty much,7
80318,62,Male,Vietnamese,15,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,Full Time,0,0,Professional,"$50,000 - $59,999",0,No,23,Yes,Well,High,Very high,Very Good,Very Good,Yes,Own,Yes,Pretty much,6
80132,34,Male,Vietnamese,17,Married,5,0,0,0,Catholic,Employed full time,0,Full Time,0,0,"Manager, executive, or official","$70,000 and over",0,No,34,Yes,Well,Very high,Very high,Very Good,Very Good,Yes,Own,Yes,Very much,9
80490,38,Female,Vietnamese,16,Married,5,0,0,Living with parents,Catholic,0,0,None,0,0,"Clerical, office, sales","$70,000 and over",0,No,23,Yes,Very well,Very high,High,Very Good,Very Good,Yes,Own,Yes,Not very much,8
80319,58,Female,Vietnamese,13,Married,2,Living with spouse,0,0,Buddhist,0,Employed part time,Part Time,0,0,Professional,"$50,000 - $59,999",0,No,23,Yes,Well,High,Very high,Very Good,Very Good,Yes,Own,Yes,Pretty much,6
80187,52,Male,Vietnamese,12,Married,3,Living with spouse,0,0,Buddhist,Employed full time,0,Full Time,0,0,Skilled trades,"$60,000 - $69,999",0,No,31,Yes,Well,Very high,High,Very Good,Very Good,Yes,Own,Yes,Very much,8
100040114,33,Male,Vietnamese,14,Living with a partner,2,0,0,0,Catholic,0,0,None,0,0,Professional,"$70,000 and over",0,No,23,Yes,Very well,Very high,High,Excellent,Excellent,Yes,Own,Yes,Pretty much,8
80218,66,Female,Vietnamese,12,Single,1,0,0,0,Catholic,0,Employed part time,Part Time,0,0,Service worker,"$0 - $9,999",0,No,23,No,Not well,Low,High,Very Good,Very Good,Yes,Rent,Yes,Pretty much,5
10562,60,Female,Vietnamese,16,Married,7,Living with spouse,Living with children,Living with parents,Catholic,0,Employed part time,Part Time,0,0,"Clerical, office, sales","$70,000 and over",0,No,40,Yes,Well,High,Very high,Very Good,Very Good,Yes,Own,Yes,,10
10595,28,Female,Vietnamese,16,Single,5,0,0,Living with parents,Catholic,Employed full time,0,Full Time,0,0,Professional,"$30,000 - $39,999",0,No,23,Yes,Very well,High,High,Good,Very Good,Yes,Own,Yes,,8
80444,44,Female,Vietnamese,12,Married,5,Living with spouse,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Other,"$40,000 - $49,999",0,No,23,No,Well,Very high,Very high,Very Good,Very Good,Yes,Own,Yes,Pretty much,
10011068,27,Male,Vietnamese,17,Single,1,0,0,0,None,0,0,None,Student,0,None,"$0 - $9,999",0,No,25,No,Very well,High,High,Excellent,Excellent,Yes,Rent,Yes,Very much,10
80247,73,Male,Vietnamese,12,Single,7,0,0,0,Catholic,0,0,None,0,Retired,None,"$0 - $9,999",0,No,24,Yes,Not well,High,High,Very Good,Very Good,Yes,Rent,Yes,Very much,1
10275,26,Male,Vietnamese,16,Single,3,0,0,Living with parents,Buddhist,0,0,None,Student,0,None,"$40,000 - $49,999",0,No,24,No,Very well,Very high,Low,Good,Excellent,0,Own,Yes,Not very much,8
10011067,41,Female,Vietnamese,17,Married,2,Living with spouse,0,0,None,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,24,No,Very well,High,High,Excellent,Excellent,Yes,Own,Yes,Very much,8
80315,44,Female,Vietnamese,16,Married,4,Living with spouse,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,24,Yes,Very well,Very high,Very high,Very Good,Very Good,Yes,Own,Yes,Very much,9
80346,61,Female,Vietnamese,13,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,Full Time,0,0,Service worker,"$20,000 - $29,999",0,No,30,No,Not well,High,Very high,Good,Excellent,Yes,Own,Yes,Pretty much,9
80296,58,Male,Vietnamese,15,Married,2,Living with spouse,0,0,Catholic,Employed full time,0,Full Time,0,0,Semi-skilled,"$40,000 - $49,999",1,No,30,Yes,Well,High,Very high,Good,Good,Yes,Rent,Yes,Pretty much,7
10011009,32,Female,Vietnamese,12,Single,1,0,0,0,Buddhist,Employed full time,0,Full Time,0,0,Service worker,"$40,000 - $49,999",0,No,25,No,Well,Very high,Very high,Good,Very Good,0,Rent,Yes,,7
80006,60,Male,Vietnamese,17,Married,7,Living with spouse,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",1,No,32,No,Very well,Very high,Very high,Fair,Fair,Yes,Own,Yes,Pretty much,7
80195,70,Male,Vietnamese,8,Married,2,Living with spouse,0,0,Buddhist,0,0,None,0,Retired,None,,1,No,35,No,Not well,Low,High,Good,Very Good,Yes,Own,Yes,Pretty much,6
80377,53,Female,Vietnamese,13,Married,5,Living with spouse,Living with children,0,None,Employed full time,0,Full Time,0,0,Semi-skilled,"$70,000 and over",0,No,25,No,Well,High,Very high,Very Good,Very Good,Yes,Own,Yes,Pretty much,7
80413,53,Female,Vietnamese,7,Married,4,Living with spouse,0,0,Catholic,0,0,None,0,0,None,"$20,000 - $29,999",0,No,35,No,Not well,High,High,Good,Good,Yes,Own,Yes,,5
10040042,58,Female,Vietnamese,16,Married,4,Living with spouse,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,"Manager, executive, or official","$70,000 and over",0,No,40,Yes,Very well,High,High,Good,Good,0,Own,Yes,,9
80337,73,Male,Vietnamese,14,Married,,Living with spouse,0,0,None,0,0,None,0,0,"Manager, executive, or official","$70,000 and over",0,No,25,No,Well,Very high,Very high,Very Good,Very Good,Yes,Own,Yes,Pretty much,8
80352,51,Female,Vietnamese,12,Living with a partner,4,0,Living with children,0,Protestant,Employed full time,0,Full Time,0,0,Service worker,"$20,000 - $29,999",0,No,20,No,Well,High,Low,Very Good,Very Good,Yes,Own,No,Pretty much,6
80495,41,Female,Vietnamese,16,Married,6,Living with spouse,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,25,No,Well,Low,High,Very Good,Very Good,Yes,Own,Yes,Pretty much,8
80234,64,Female,Vietnamese,12,Married,6,0,Living with children,0,Buddhist,0,0,None,0,Retired,None,"$10,000 - $19,999",0,No,25,Yes,Not well,,Low,Very Good,Very Good,Yes,Own,No,Very much,10
80452,49,Male,Vietnamese,16,Married,4,Living with spouse,Living with children,0,Catholic,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,25,No,Not at all,Very high,High,Excellent,Excellent,Yes,Own,Yes,Very much,10
10011109,32,Female,Vietnamese,17,Single,5,0,0,Living with parents,Catholic,Employed full time,0,Full Time,0,0,Professional,"$70,000 and over",0,No,25,Yes,Very well,Very high,Very high,Excellent,Excellent,Yes,Own,Yes,Very much,10
